mRNA,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Comparison
evm.TU.chromosome_9.2588,46.86003206,-3.478889446,0.9518674308,-3.654804581,0.0002573779465,0.01584227336,TP0_v_TP7_amb
evm.TU.chromosome_9.2583,427.0929989,1.950383133,0.338577245,5.760526326,8.39E-09,5.25E-06,TP0_v_TP7_amb
evm.TU.chromosome_14.2504,110.6503349,-4.170801057,1.171084523,-3.561485935,0.0003687618656,0.019884291,TP0_v_TP7_amb
evm.TU.chromosome_11.3053,198.7693777,1.85953105,0.4596487732,4.045547727,5.22E-05,0.004831464636,TP0_v_TP7_amb
evm.TU.chromosome_12.3294,44.61005949,-5.867294396,1.377843277,-4.258317687,2.06E-05,0.002389549519,TP0_v_TP7_amb
evm.TU.chromosome_2.502,1158.276339,-1.950886221,0.5636908137,-3.460915406,0.0005383419498,0.02576570074,TP0_v_TP7_amb
evm.TU.chromosome_3.1016,77.80338473,-3.344987789,0.9279556721,-3.604684889,0.0003125318934,0.0180240403,TP0_v_TP7_amb
evm.TU.chromosome_4.1970,2921.254451,2.21956486,0.620201402,3.578780785,0.0003452008622,0.01905796427,TP0_v_TP7_amb
evm.TU.chromosome_13.2545,1421.106668,-1.529905552,0.4160604368,-3.677123362,0.0002358789841,0.01480861203,TP0_v_TP7_amb
evm.TU.chromosome_8.1966,1528.830079,-0.8291464376,0.2562254525,-3.236003408,0.001212159368,0.04637707005,TP0_v_TP7_amb
evm.TU.chromosome_5.759,95.2994708,-4.545976359,1.085420608,-4.188216369,2.81E-05,0.002963839993,TP0_v_TP7_amb
evm.TU.chromosome_1.1236,10.41884744,19.44899333,3.278093767,5.933019222,2.97E-09,2.42E-06,TP0_v_TP7_amb
evm.TU.chromosome_7.2816_evm.TU.chromosome_7.2817,268.6514519,2.179588761,0.4925294503,4.425296314,9.63E-06,0.001409653525,TP0_v_TP7_amb
evm.TU.chromosome_6.2332,148.6890707,-1.840182012,0.5096199691,-3.610890711,0.0003051472354,0.01774152807,TP0_v_TP7_amb
evm.TU.chromosome_13.3114,26.54488125,21.37096617,2.85791896,7.477806918,7.56E-14,1.73E-10,TP0_v_TP7_amb
evm.TU.chromosome_2.771,48.04312826,23.32221786,3.244208769,7.188877017,6.53E-13,1.27E-09,TP0_v_TP7_amb
evm.TU.chromosome_3.447,41.72712744,-5.205870349,1.522223178,-3.41991268,0.0006264123946,0.02888693747,TP0_v_TP7_amb
evm.TU.chromosome_10.598,76.39425702,5.664715507,1.633918481,3.466951119,0.0005263976062,0.02538609037,TP0_v_TP7_amb
evm.TU.chromosome_11.2571,53.24921023,-3.787018861,0.9164999599,-4.132044765,3.60E-05,0.003649089258,TP0_v_TP7_amb
evm.TU.chromosome_11.1886,26.9456328,22.07898749,3.634673286,6.07454529,1.24E-09,1.04E-06,TP0_v_TP7_amb
evm.TU.chromosome_12.372,264.0451918,-2.557638482,0.7786851864,-3.284560342,0.001021416234,0.04127472501,TP0_v_TP7_amb
evm.TU.chromosome_5.1302,1355.718073,-1.525007651,0.4590737906,-3.321922712,0.0008939945337,0.0377622691,TP0_v_TP7_amb
evm.TU.chromosome_14.7048,280.7142935,-3.4941186,0.773849908,-4.5152407,6.32E-06,0.001040647122,TP0_v_TP7_amb
evm.TU.chromosome_10.2338,189.4067001,-2.791327563,0.6870786682,-4.062602569,4.85E-05,0.004597804518,TP0_v_TP7_amb
evm.TU.chromosome_12.2419,515.0999653,-2.98139652,0.369726774,-8.063783121,7.40E-16,2.33E-12,TP0_v_TP7_amb
evm.TU.chromosome_12.1857,94.86783814,-6.449883954,1.169752321,-5.513888573,3.51E-08,1.61E-05,TP0_v_TP7_amb
evm.TU.chromosome_11.320,51.23623428,2.842894738,0.8625683797,3.295848543,0.0009812490032,0.04043034968,TP0_v_TP7_amb
evm.TU.chromosome_4.1663,73.06058191,2.524420272,0.7601902971,3.320774129,0.0008976815413,0.03783154786,TP0_v_TP7_amb
evm.TU.chromosome_3.322,201.5972678,-3.004206099,0.6516702617,-4.610009502,4.03E-06,0.0007453476476,TP0_v_TP7_amb
evm.TU.chromosome_13.847,546.6389799,-1.448654735,0.388865282,-3.725338316,0.0001950534428,0.01307283028,TP0_v_TP7_amb
evm.TU.chromosome_6.2853,657.1363094,2.052848614,0.4351866404,4.717168276,2.39E-06,0.0005130909295,TP0_v_TP7_amb
evm.TU.chromosome_13.1134,71.83097015,-6.835283382,1.632095873,-4.188040358,2.81E-05,0.002963839993,TP0_v_TP7_amb
evm.TU.chromosome_11.14,28.16443918,-21.94409178,4.91378076,-4.465826386,7.98E-06,0.001216948402,TP0_v_TP7_amb
evm.TU.chromosome_8.546,9.334362277,-8.675184633,1.943217309,-4.464340963,8.03E-06,0.001218038972,TP0_v_TP7_amb
evm.TU.chromosome_1.1511,108.9029719,-2.185831627,0.6064587341,-3.604254509,0.0003130501817,0.0180240403,TP0_v_TP7_amb
evm.TU.chromosome_13.4091_evm.TU.chromosome_13.4094,516.5159881,-2.081207902,0.5596573948,-3.718717775,0.0002002366189,0.01333586477,TP0_v_TP7_amb
evm.TU.chromosome_2.2078,67.67417754,-3.019814489,0.7364619666,-4.100435089,4.12E-05,0.004116440424,TP0_v_TP7_amb
evm.TU.chromosome_10.2607,764.9824636,-2.656431699,0.3162232662,-8.400494154,4.45E-17,1.60E-13,TP0_v_TP7_amb
evm.TU.chromosome_2.2084,488.9867399,-2.21615531,0.5453093194,-4.064033441,4.82E-05,0.004597804518,TP0_v_TP7_amb
evm.TU.chromosome_4.1160,35.45854418,19.78519146,4.950537156,3.996574683,6.43E-05,0.005716914554,TP0_v_TP7_amb
evm.TU.chromosome_12.2039,660.9825762,-1.51996899,0.4616635003,-3.292374183,0.0009934533774,0.04060644367,TP0_v_TP7_amb
evm.TU.chromosome_12.2038,27.087509,4.678150682,1.452055512,3.22174369,0.001274130597,0.04801832003,TP0_v_TP7_amb
evm.TU.chromosome_12.2036,203.4343357,1.781905063,0.5263427106,3.385446454,0.0007106257226,0.0318928626,TP0_v_TP7_amb
evm.TU.chromosome_7.1450,231.1666032,-2.723603016,0.8164900445,-3.33574553,0.0008507099475,0.03642282811,TP0_v_TP7_amb
evm.TU.chromosome_11.1802,61.90213972,7.750559701,1.962924396,3.948475915,7.87E-05,0.006732615146,TP0_v_TP7_amb
evm.TU.chromosome_5.1650,20.95941582,-3.643713026,1.113096169,-3.273493458,0.001062268495,0.04244858628,TP0_v_TP7_amb
evm.TU.chromosome_2.1927,180797.3901,-1.920987883,0.4473817605,-4.293844883,1.76E-05,0.002115244289,TP0_v_TP7_amb
evm.TU.chromosome_8.399,2625.168269,-1.864276688,0.4112989071,-4.532656558,5.82E-06,0.0009775700224,TP0_v_TP7_amb
evm.TU.chromosome_12.647,67.98562813,2.116169838,0.5418590582,3.905387952,9.41E-05,0.007790531303,TP0_v_TP7_amb
evm.TU.chromosome_12.3186,949.6773865,-1.642926845,0.4804058917,-3.419872389,0.000626505178,0.02888693747,TP0_v_TP7_amb
evm.TU.chromosome_11.1357,490.0014344,1.988197544,0.4654217398,4.271819242,1.94E-05,0.002280863369,TP0_v_TP7_amb
evm.TU.chromosome_13.2784,175.3491456,2.252937996,0.6028214425,3.73732226,0.0001859904795,0.01265489276,TP0_v_TP7_amb
evm.TU.chromosome_9.133,508.0758044,-1.597295,0.3817669649,-4.183952899,2.86E-05,0.00299262321,TP0_v_TP7_amb
evm.TU.chromosome_9.139,438.2308225,-2.195926625,0.4850702878,-4.527027691,5.98E-06,0.000997315195,TP0_v_TP7_amb
evm.TU.chromosome_4.2428,32.403899,-3.234650483,0.8436706847,-3.834020242,0.0001260657607,0.009617289468,TP0_v_TP7_amb
evm.TU.chromosome_14.4844,26.63536463,22.34318589,3.823927504,5.842994112,5.13E-09,3.59E-06,TP0_v_TP7_amb
evm.TU.chromosome_10.1317,164.3256641,-1.433890759,0.4433524649,-3.23420049,0.001219837908,0.04652942325,TP0_v_TP7_amb
evm.TU.chromosome_14.7127,95.16566686,-2.002875328,0.6235611754,-3.21199492,0.00131816706,0.04952963543,TP0_v_TP7_amb
evm.TU.chromosome_5.1925,138.0895043,-3.288879059,0.7268514861,-4.524829518,6.04E-06,0.001001107217,TP0_v_TP7_amb
evm.TU.chromosome_6.762,112.2079649,-2.581972538,0.7955172741,-3.245652385,0.001171818305,0.04524620525,TP0_v_TP7_amb
evm.TU.chromosome_13.119,20.14576729,-9.502640045,2.436384763,-3.900303511,9.61E-05,0.007903976833,TP0_v_TP7_amb
evm.TU.chromosome_9.252,41.59565511,2.753546757,0.7226819922,3.810177625,0.0001388669835,0.01043575018,TP0_v_TP7_amb
evm.TU.chromosome_8.1906,208.0139277,-2.342355747,0.7064311163,-3.315759588,0.0009139441558,0.03834757354,TP0_v_TP7_amb
evm.TU.chromosome_4.1254,189.4052135,1.661939547,0.4485906073,3.704802375,0.0002115556083,0.0139057766,TP0_v_TP7_amb
evm.TU.chromosome_3.267,35.44907252,-3.362211685,1.001515743,-3.357123149,0.0007875802511,0.03436279518,TP0_v_TP7_amb
evm.TU.chromosome_11.2350,43.04511561,21.83291776,3.999933109,5.458320718,4.81E-08,2.09E-05,TP0_v_TP7_amb
evm.TU.chromosome_13.301,1109.038733,5.151757761,1.194646144,4.312371313,1.62E-05,0.001993179916,TP0_v_TP7_amb
evm.TU.chromosome_14.6590,138.4603715,1.509987674,0.4214512071,3.582829158,0.0003398929157,0.01888919239,TP0_v_TP7_amb
evm.TU.chromosome_11.1192,381.6770049,1.494893794,0.3527865341,4.237389043,2.26E-05,0.00257873345,TP0_v_TP7_amb
evm.TU.chromosome_10.491,57.85588705,-3.82367871,1.161706096,-3.291433801,0.0009967807369,0.04060644367,TP0_v_TP7_amb
evm.TU.chromosome_7.2048,804.4390996,-1.380880887,0.3700108082,-3.73200149,0.0001899643781,0.01285578822,TP0_v_TP7_amb
evm.TU.chromosome_14.7098,9.79423852,-5.812120525,1.77655392,-3.27157001,0.001069521044,0.04253584878,TP0_v_TP7_amb
evm.TU.chromosome_13.2700,169.8461157,-3.182493596,0.8449882774,-3.766316861,0.0001656735086,0.01152232963,TP0_v_TP7_amb
evm.TU.chromosome_14.831,355.9260191,3.222207653,0.6656039422,4.841028499,1.29E-06,0.0003067760062,TP0_v_TP7_amb
evm.TU.chromosome_5.1754,193.5073484,2.73877984,0.5995125163,4.568344723,4.92E-06,0.0008535037733,TP0_v_TP7_amb
evm.TU.chromosome_13.3134,56.55344188,-6.43091128,1.866542676,-3.445359896,0.0005702995228,0.02693675513,TP0_v_TP7_amb
evm.TU.chromosome_10.2272,31.16483377,3.21929481,0.9031642413,3.564462212,0.0003646029709,0.01981732716,TP0_v_TP7_amb
evm.TU.chromosome_10.2271,58.55495749,3.586901376,1.058259667,3.389434076,0.0007003704676,0.03159825541,TP0_v_TP7_amb
evm.TU.chromosome_9.2299,1313.971634,-2.949011651,0.6231412051,-4.732493417,2.22E-06,0.0004840705973,TP0_v_TP7_amb
evm.TU.chromosome_8.2415,13.92785242,5.0570199,1.40010079,3.611897041,0.0003039652542,0.01774152807,TP0_v_TP7_amb
evm.TU.chromosome_10.420,238.5374951,-3.296652036,0.8432695847,-3.909369074,9.25E-05,0.00768855237,TP0_v_TP7_amb
evm.TU.chromosome_14.1276,67.21144221,-3.941513483,0.9348238282,-4.216316876,2.48E-05,0.002744372404,TP0_v_TP7_amb
evm.TU.chromosome_2.530,169.080457,-1.292839748,0.3693889977,-3.499941136,0.0004653609087,0.02357235589,TP0_v_TP7_amb
evm.TU.chromosome_14.667,229.5155605,-1.839199181,0.5359019241,-3.431969729,0.0005992144371,0.02809166379,TP0_v_TP7_amb
evm.TU.chromosome_4.1944,227.0424487,-2.325757051,0.4560425218,-5.099868849,3.40E-07,0.0001111260168,TP0_v_TP7_amb
evm.TU.chromosome_4.1945,113.7052327,-3.840748877,1.056672632,-3.634757599,0.0002782421232,0.01659892287,TP0_v_TP7_amb
evm.TU.chromosome_4.2503,883.0002523,1.297315326,0.2947344618,4.40164112,1.07E-05,0.001497930162,TP0_v_TP7_amb
evm.TU.chromosome_11.2445,913.2335855,1.850565889,0.5096250838,3.631229992,0.0002820736676,0.01674812401,TP0_v_TP7_amb
evm.TU.chromosome_13.2965,798.2584376,2.493756268,0.4040643258,6.171681361,6.76E-10,6.30E-07,TP0_v_TP7_amb
evm.TU.chromosome_4.766,425.6976469,-2.756584343,0.6216342644,-4.434415058,9.23E-06,0.001367803232,TP0_v_TP7_amb
evm.TU.chromosome_8.1154,1914.783234,-1.472047979,0.4210573435,-3.496074826,0.000472156278,0.02382071002,TP0_v_TP7_amb
evm.TU.chromosome_4.2078,141.330868,-6.438558796,1.145421378,-5.621126794,1.90E-08,9.36E-06,TP0_v_TP7_amb
evm.TU.chromosome_3.912,90.10541757,-2.109823873,0.5859427089,-3.600734067,0.0003173200119,0.01812548495,TP0_v_TP7_amb
evm.TU.chromosome_4.1757,28.9926585,4.483600958,1.363832208,3.287501888,0.001010805113,0.04097748585,TP0_v_TP7_amb
evm.TU.chromosome_8.2681,1866.410777,-1.749365782,0.5382925198,-3.249842265,0.001154690352,0.0448041656,TP0_v_TP7_amb
evm.TU.chromosome_6.2611,230.9608182,2.265677564,0.3869454142,5.85528987,4.76E-09,3.49E-06,TP0_v_TP7_amb
evm.TU.chromosome_8.1560,9.987741397,-7.199321016,2.041716063,-3.526112737,0.0004217074131,0.02207169257,TP0_v_TP7_amb
evm.TU.chromosome_5.1840,57.23324781,18.81180861,4.955987352,3.795774137,0.0001471834538,0.01089806897,TP0_v_TP7_amb
evm.TU.chromosome_9.113,7343.242699,-1.327113316,0.3848299134,-3.448571097,0.0005635610847,0.02671873881,TP0_v_TP7_amb
evm.TU.chromosome_3.24,8.658723061,20.97175695,4.467971174,4.693798623,2.68E-06,0.000544466297,TP0_v_TP7_amb
evm.TU.chromosome_10.919,3428.528156,-1.206308912,0.2231012932,-5.407000982,6.41E-08,2.60E-05,TP0_v_TP7_amb
evm.TU.chromosome_12.2852,178.6636839,-8.412182282,1.360044888,-6.185224002,6.20E-10,6.24E-07,TP0_v_TP7_amb
evm.TU.chromosome_5.1596,34.47974347,7.036593187,1.498874489,4.694584662,2.67E-06,0.000544466297,TP0_v_TP7_amb
evm.TU.chromosome_12.3897,694.9115851,-3.087572196,0.8668324289,-3.561902039,0.0003681777692,0.019884291,TP0_v_TP7_amb
evm.TU.chromosome_12.3898,13.18413225,7.08964223,2.160133253,3.282039299,0.001030592406,0.0415122621,TP0_v_TP7_amb
evm.TU.chromosome_5.1335,4361.591104,-1.333574847,0.3652504155,-3.651124791,0.0002610943305,0.01603182871,TP0_v_TP7_amb
evm.TU.chromosome_10.1657,46.42816893,-3.915830659,1.104949608,-3.543899767,0.0003942551007,0.02089552034,TP0_v_TP7_amb
evm.TU.chromosome_4.1513,10.99379676,5.91001578,1.619581518,3.649100532,0.0002631601119,0.01611935722,TP0_v_TP7_amb
evm.TU.chromosome_14.1142,36.87106256,-5.191718295,1.549013021,-3.35162986,0.0008033735105,0.03475073561,TP0_v_TP7_amb
evm.TU.chromosome_11.1630,77.35123011,3.069047353,0.87629265,3.502308679,0.0004612449098,0.02341096896,TP0_v_TP7_amb
evm.TU.chromosome_13.4082,62.30198536,17.03787212,3.905964723,4.362013824,1.29E-05,0.001725702398,TP0_v_TP7_amb
evm.TU.chromosome_3.1068,869.6768791,-1.457096678,0.3813429155,-3.820961708,0.0001329322926,0.01009110771,TP0_v_TP7_amb
evm.TU.chromosome_13.24,1625.893515,5.681473623,1.462477933,3.884826906,0.0001024028199,0.00837010062,TP0_v_TP7_amb
evm.TU.chromosome_5.1067,24.96485511,6.881533132,1.459180421,4.716026225,2.40E-06,0.0005130909295,TP0_v_TP7_amb
evm.TU.chromosome_2.922,47.23963962,21.76246306,4.946326351,4.399722444,1.08E-05,0.001497930162,TP0_v_TP7_amb
evm.TU.chromosome_9.1183,121.2615009,-4.690016586,1.024881697,-4.576154105,4.74E-06,0.0008279808057,TP0_v_TP7_amb
evm.TU.chromosome_9.1182,179.6609499,-3.969964311,0.8622929381,-4.603962454,4.15E-06,0.000758969959,TP0_v_TP7_amb
evm.TU.chromosome_9.2764,37.69388494,22.0869285,3.294380977,6.704424489,2.02E-11,3.18E-08,TP0_v_TP7_amb
evm.TU.chromosome_14.920,52.9877388,23.03974575,4.945635821,4.658601359,3.18E-06,0.0006165261472,TP0_v_TP7_amb
evm.TU.chromosome_13.48,1394.716111,-1.835736304,0.4981153497,-3.685363851,0.0002283761417,0.01455536549,TP0_v_TP7_amb
evm.TU.chromosome_9.2168,345.9993096,-2.776605551,0.7838719895,-3.542167073,0.0003968540303,0.02094507382,TP0_v_TP7_amb
evm.TU.chromosome_9.2169,208.2343618,-1.930811586,0.5349042436,-3.609639685,0.0003066226232,0.01778623165,TP0_v_TP7_amb
evm.TU.chromosome_7.417,14.3207142,-7.135542234,2.208941841,-3.230298825,0.001236608961,0.04701616082,TP0_v_TP7_amb
evm.TU.chromosome_11.2388,339.5350041,1.65321464,0.3345612943,4.941440233,7.75E-07,0.0002012639739,TP0_v_TP7_amb
evm.TU.chromosome_10.2472,191.8388612,1.201664259,0.3337966713,3.599988743,0.0003182309572,0.01812548495,TP0_v_TP7_amb
evm.TU.chromosome_9.23,279.7166414,-1.893592721,0.4469129804,-4.237050172,2.26E-05,0.00257873345,TP0_v_TP7_amb
evm.TU.chromosome_10.278,131.6389059,7.811486394,2.316058655,3.372749812,0.0007442154188,0.03304342711,TP0_v_TP7_amb
evm.TU.chromosome_5.2479,207.859993,-3.483398468,0.542173052,-6.424883079,1.32E-10,1.51E-07,TP0_v_TP7_amb
evm.TU.chromosome_11.534,973.4047994,-2.724470667,0.820621273,-3.320009799,0.0009001428865,0.03783154786,TP0_v_TP7_amb
evm.TU.chromosome_7.2553,453.6976307,-3.982344651,1.095092166,-3.636538345,0.0002763265253,0.01652380113,TP0_v_TP7_amb
evm.TU.chromosome_13.4005,9.384626394,6.637351117,1.925612456,3.446877951,0.0005671047147,0.02683620525,TP0_v_TP7_amb
evm.TU.chromosome_3.1356,336.0770893,-2.108109599,0.5226239207,-4.03370285,5.49E-05,0.005008068307,TP0_v_TP7_amb
evm.TU.chromosome_10.2842,277.842036,-1.254591025,0.3736124045,-3.358001527,0.0007850817953,0.03431325381,TP0_v_TP7_amb
evm.TU.chromosome_8.505,455.0760915,-2.103665444,0.5174887757,-4.065142169,4.80E-05,0.004594982316,TP0_v_TP7_amb
evm.TU.chromosome_1.1548,107.3760859,-2.624526509,0.7107477318,-3.692627344,0.0002219491396,0.01429045931,TP0_v_TP7_amb
evm.TU.chromosome_9.596,88.83249922,-1.924536726,0.5688616139,-3.383136916,0.0007166289584,0.03210166197,TP0_v_TP7_amb
evm.TU.chromosome_11.182,4304.442963,-2.142922094,0.4550696612,-4.708997934,2.49E-06,0.0005266389854,TP0_v_TP7_amb
evm.TU.chromosome_11.2803,19.21152393,6.394132094,1.627136479,3.929683942,8.51E-05,0.007201779047,TP0_v_TP7_amb
evm.TU.chromosome_9.2452,23.58142122,-2.163519476,0.590729221,-3.662455486,0.0002498091713,0.01552826145,TP0_v_TP7_amb
evm.TU.chromosome_9.2453,642.912512,-1.773446543,0.3595252334,-4.932745683,8.11E-07,0.000205202657,TP0_v_TP7_amb
evm.TU.chromosome_14.6207,125.2335206,-6.342024283,1.272995344,-4.981969741,6.29E-07,0.0001722305996,TP0_v_TP7_amb
evm.TU.chromosome_2.1728,256.2288785,-3.092730679,0.7151499182,-4.324590692,1.53E-05,0.001942992868,TP0_v_TP7_amb
evm.TU.chromosome_6.2907,671.9331928,1.01073046,0.265544439,3.806257301,0.0001410856066,0.01053955533,TP0_v_TP7_amb
evm.TU.chromosome_11.2149,151.0724705,2.578415407,0.6890439188,3.742018957,0.0001825477405,0.01245430723,TP0_v_TP7_amb
evm.TU.chromosome_12.180,2862.365848,-1.778403587,0.4814636711,-3.693744084,0.0002209761991,0.01429045931,TP0_v_TP7_amb
evm.TU.chromosome_12.185,625.382515,1.19331186,0.3079138722,3.875472876,0.0001064178341,0.008582436432,TP0_v_TP7_amb
evm.TU.chromosome_14.5930,86.77225702,-3.565483139,1.10441217,-3.228398995,0.001244852113,0.047197518,TP0_v_TP7_amb
evm.TU.chromosome_14.1236,90.35651491,9.2419265,2.764930226,3.342553246,0.0008301142774,0.03566233265,TP0_v_TP7_amb
evm.TU.chromosome_3.1143,212.781953,-2.064253224,0.380140835,-5.430232782,5.63E-08,2.32E-05,TP0_v_TP7_amb
evm.TU.chromosome_7.142,513.3025299,-3.007330417,0.7745576637,-3.882642388,0.0001033274742,0.008418346804,TP0_v_TP7_amb
evm.TU.chromosome_7.141,739.2568442,-2.795942563,0.7734722198,-3.614793773,0.0003005867986,0.01768054359,TP0_v_TP7_amb
evm.TU.chromosome_9.2645,750.7507321,2.089730279,0.6016592183,3.473278918,0.000514140747,0.02493929346,TP0_v_TP7_amb
evm.TU.chromosome_3.1262,279.5215707,-2.861824839,0.7898320641,-3.623333325,0.0002908306392,0.01722743845,TP0_v_TP7_amb
evm.TU.chromosome_7.2072,113.0137559,5.355208394,1.369781813,3.90953387,9.25E-05,0.00768855237,TP0_v_TP7_amb
evm.TU.chromosome_7.2857,72.07106566,-2.667407089,0.7542718941,-3.536399951,0.0004056201067,0.02134926765,TP0_v_TP7_amb
evm.TU.chromosome_14.6114,130.6189709,-3.245862287,0.752069045,-4.315909966,1.59E-05,0.001980203698,TP0_v_TP7_amb
evm.TU.chromosome_6.1266,319.7042455,-1.981497492,0.4617657043,-4.291131788,1.78E-05,0.0021209612,TP0_v_TP7_amb
evm.TU.chromosome_14.6918,25.66258398,-5.494770332,1.510135145,-3.638595096,0.0002741294041,0.01643144702,TP0_v_TP7_amb
evm.TU.chromosome_9.1523,346.5018937,2.270002353,0.6021485238,3.769837943,0.000163353582,0.01151652172,TP0_v_TP7_amb
evm.TU.chromosome_10.2229,190.8294102,-2.743345959,0.726915471,-3.773954563,0.0001606800378,0.01149181804,TP0_v_TP7_amb
evm.TU.chromosome_14.5774,75.35746944,-4.04595765,0.9632884278,-4.200151827,2.67E-05,0.002857480923,TP0_v_TP7_amb
evm.TU.chromosome_14.5489,4864.124086,-1.471715684,0.432170128,-3.405408168,0.0006606522876,0.03029493869,TP0_v_TP7_amb
evm.TU.chromosome_12.3587,1186.65533,0.8839197489,0.2692277078,3.283167829,0.001026475355,0.04141268759,TP0_v_TP7_amb
evm.TU.chromosome_10.334,275.9726329,1.48827763,0.4406838469,3.377200322,0.0007322769848,0.03268629981,TP0_v_TP7_amb
evm.TU.chromosome_10.330,86.90905766,3.662172707,1.134968917,3.226672247,0.001252388267,0.04741184154,TP0_v_TP7_amb
evm.TU.chromosome_13.4161,79.52617088,-3.122621191,0.8967291566,-3.482234483,0.0004972480689,0.0244496487,TP0_v_TP7_amb
evm.TU.chromosome_13.4165,72.29777,-3.725715286,1.021694568,-3.646603793,0.0002657291709,0.01618921343,TP0_v_TP7_amb
evm.TU.chromosome_10.802,22.90630352,-21.69391305,4.914085516,-4.414638894,1.01E-05,0.001439081767,TP0_v_TP7_amb
evm.TU.chromosome_10.1453,112.6345716,-1.866968007,0.5476840143,-3.408841518,0.0006523936826,0.02999367445,TP0_v_TP7_amb
evm.TU.chromosome_2.109,163.5045887,-3.065147892,0.8136515593,-3.767150517,0.0001651214557,0.01152232963,TP0_v_TP7_amb
evm.TU.chromosome_9.491,33.69029832,8.411051914,2.123050263,3.9617771,7.44E-05,0.006392042192,TP0_v_TP7_amb
evm.TU.chromosome_4.29,79.30208423,2.147287319,0.5560358783,3.861778355,0.000112564666,0.00886576608,TP0_v_TP7_amb
evm.TU.chromosome_13.1886,72.75899696,-3.263562198,0.7960492358,-4.099698927,4.14E-05,0.004116440424,TP0_v_TP7_amb
evm.TU.chromosome_10.3085,36.40954498,7.0671001,2.026936439,3.486591865,0.0004892173303,0.02429200452,TP0_v_TP7_amb
evm.TU.chromosome_2.2064,857.1369014,3.689640021,0.9278750315,3.97644068,7.00E-05,0.006093781981,TP0_v_TP7_amb
evm.TU.chromosome_2.2067,1346.377935,-4.64849622,1.25683543,-3.698571913,0.0002168159241,0.0141407795,TP0_v_TP7_amb
evm.TU.chromosome_9.2874,8621.89171,-1.680112402,0.4140093261,-4.058151099,4.95E-05,0.004663764204,TP0_v_TP7_amb
evm.TU.chromosome_9.124,3839.999608,-1.453858773,0.3376195398,-4.306204474,1.66E-05,0.002029637233,TP0_v_TP7_amb
evm.TU.chromosome_12.2808,2254.720902,-1.814288398,0.3204394288,-5.661876269,1.50E-08,8.02E-06,TP0_v_TP7_amb
evm.TU.chromosome_2.733,99.95186525,3.728094378,1.023154122,3.643727077,0.0002687183595,0.01630116795,TP0_v_TP7_amb
evm.TU.chromosome_1.1386,131.7997961,-3.471437102,0.9951177329,-3.488468738,0.0004857956261,0.02416977251,TP0_v_TP7_amb
evm.TU.chromosome_12.1833,324.4797961,-1.798285624,0.4641887761,-3.874039436,0.000107046079,0.008582436432,TP0_v_TP7_amb
evm.TU.chromosome_13.2897,78.23046847,-6.722336374,1.696145964,-3.963300634,7.39E-05,0.006373120026,TP0_v_TP7_amb
evm.TU.chromosome_12.532,23.7776979,-20.66298819,4.919409166,-4.200298754,2.67E-05,0.002857480923,TP0_v_TP7_amb
evm.TU.chromosome_13.1159,161.4235433,1.03959198,0.3145762079,3.304738101,0.000950651884,0.03952332792,TP0_v_TP7_amb
evm.TU.chromosome_6.173,363.6399818,3.730652175,0.7424055633,5.025086502,5.03E-07,0.0001503063435,TP0_v_TP7_amb
